permno,namebegdt,nameenddt,ticker,comnam,exchcd,shrcd
18407,2019-02-27,2021-12-15,ITMR,ITAMAR MEDICAL LTD,3,31
18408,2019-02-28,2022-04-14,KLDO,KALEIDO BIOSCIENCES INC,3,11
18409,2019-02-15,2022-11-15,MITO,STEALTH BIOTHERAPEUTICS CORP,3,31
18410,2019-02-28,2020-12-22,MNCL,MONOCLE ACQUISITION CORP,3,11
18410,2020-12-23,2024-12-31,ASLE,AERSALE CORP,3,11
18411,1968-01-02,2024-12-31,SO,SOUTHERN CO,1,11
18413,2019-02-26,2023-09-10,SLGG,SUPER LEAGUE GAMING INC,3,11
18413,2023-09-11,2024-12-31,SLE,SUPER LEAGUE ENTERPRISE INC,3,11
18414,2019-02-19,2021-12-15,SOLY,SOLITON INC,3,11
18415,2019-02-14,2023-05-31,TCRR,T C R 2 THERAPEUTICS INC,3,11
18416,2019-02-21,2024-12-31,VFF,VILLAGE FARMS INTERNATIONAL INC,3,12
18417,2019-02-08,2024-12-31,WINC,LEGG MASON ETF INVESTMENT TR,3,73
18418,2019-02-12,2024-12-31,ZYXI,ZYNEX INC,3,11
18419,2019-03-13,2019-10-28,CHAC,CHARDAN HEALTHCARE ACQ CORP,2,11
18419,2019-10-29,2022-03-28,PHGE,BIOMX INC,2,11
18419,2022-03-29,2024-08-25,PHGE,BIOMX INC,2,11
18419,2024-08-26,2024-12-31,PHGE,BIOMX INC,2,11
18420,2019-03-19,2024-12-31,FOXA,FOX CORP,3,11
18421,2019-03-19,2024-12-31,FOX,FOX CORP,3,11
18422,2019-03-08,2021-10-29,CLDB,CORTLAND BANCORP,3,11
18423,2019-03-21,2024-12-31,OSW,ONESPAWORLD HOLDINGS LTD,3,12
18424,2019-03-21,2021-03-31,LEVI,LEVI STRAUSS & CO,1,11
18424,2021-04-01,2024-12-31,LEVI,LEVI STRAUSS & CO,1,11
18425,2019-03-29,2020-11-08,TRWH,TWIN RIVER WORLDWIDE HLDGS INC,1,11
18425,2020-11-09,2024-12-31,BALY,BALLYS CORP,1,11
18426,2019-03-28,2021-07-15,DSSI,DIAMOND S SHIPPING INC,1,12
18427,2019-04-02,2023-05-15,CYCN,CYCLERION THERAPEUTICS INC,3,11
18427,2023-05-16,2024-12-31,CYCN,CYCLERION THERAPEUTICS INC,3,11
18428,2019-04-02,2019-12-22,DOW,DOW INC,1,11
18428,2019-12-23,2024-12-31,DOW,DOW INC,1,11
18429,2019-03-21,2024-12-31,DYNF,BLACKROCK E T F TRUST,4,73
18430,2019-03-07,2024-12-31,USSG,D B X ETF TRUST,4,73
18431,2019-03-20,2024-12-31,HOMZ,E T F SERIES SOLUTIONS,4,73
18432,2019-03-22,2024-12-31,NETL,E T F SERIES SOLUTIONS,4,73
18433,2019-03-19,2020-05-28,RYZZ,E T F SERIES SOLUTIONS,4,73
18434,2019-03-05,2024-07-21,FIVG,E T F SERIES SOLUTIONS,4,73
18434,2024-07-22,2024-08-12,SIXG,E T F SERIES SOLUTIONS,4,73
18434,2024-08-13,2024-12-31,SIXG,E T F SERIES SOLUTIONS,3,73
18435,2019-03-07,2020-11-06,GBUY,GOLDMAN SACHS E T F TRUST,4,73
18436,2019-03-07,2020-11-06,GMAN,GOLDMAN SACHS E T F TRUST,4,73
18437,2019-03-07,2020-11-06,GDNA,GOLDMAN SACHS E T F TRUST,4,73
18438,2006-06-30,2017-12-25,SCX,STARRETT L S CO,1,11
18438,2017-12-26,2024-05-22,SCX,STARRETT L S CO,1,11
18440,2019-03-07,2020-11-06,GFIN,GOLDMAN SACHS E T F TRUST,4,73
18441,2019-03-07,2020-11-06,GDAT,GOLDMAN SACHS E T F TRUST,4,73
18442,2019-03-21,2024-12-31,FOVL,ISHARES TRUST,4,73
18443,2019-03-13,2021-04-11,BBSA,J P MORGAN E T F TRUST,5,73
18443,2021-04-12,2024-10-18,BBSA,J P MORGAN E T F TRUST,5,73
18444,2019-03-13,2024-12-31,BBUS,J P MORGAN E T F TRUST,5,73
18445,2019-03-13,2022-10-24,JHCS,JOHN HANCOCK E T F TRUST,4,73
18448,2019-03-25,2019-12-18,PVT,PIVOTAL ACQUISITION CORP,1,11
18449,2019-03-13,2019-12-13,LSLT,SALT FUNDS TRUST,5,73
18450,2019-03-27,2021-06-30,TEAF,TORTOISE ESSENTIAL ASST IN TM FD,1,44
18450,2021-07-01,2024-06-19,TEAF,ECOFIN SUS & SOC IMPACT TERM FD,1,44
18450,2024-06-20,2024-09-30,TEAF,ECOFIN SUS & SOC IMPACT TERM FD,1,44
18450,2024-10-01,2024-12-31,TEAF,TORTOISE SUS & SOC IMPACT TM FD,1,44
18451,2019-03-21,2022-04-07,DMRE,TRANSAMERICA E T F TRUST,4,73
18452,2019-03-29,2024-12-31,LYFT,LYFT INC,3,11
18453,2019-03-25,2020-12-02,GMHI,GORES METROPOULOS INC,3,11
18453,2020-12-03,2024-11-20,LAZR,LUMINAR TECHNOLOGIES INC,3,11
18453,2024-11-21,2024-12-31,LAZR,LUMINAR TECHNOLOGIES INC,3,11
18456,2019-03-07,2024-05-30,SWAV,SHOCKWAVE MEDICAL INC,3,11
18457,2019-03-27,2021-07-25,THCB,TUSCAN HOLDINGS CORP,3,11
18457,2021-07-26,2024-12-31,MVST,MICROVAST HOLDINGS INC,3,11
18458,2019-03-28,2024-02-13,DTIL,PRECISION BIOSCIENCES INC,3,11
18458,2024-02-14,2024-12-31,DTIL,PRECISION BIOSCIENCES INC,3,11
18459,2019-03-25,2020-11-22,CARE,CARTER BANK & TRUST,3,11
18459,2020-11-23,2024-12-31,CARE,CARTER BANKSHARES INC,3,11
18460,2019-03-28,2021-07-01,WTRE,WATFORD HOLDINGS LTD,3,12
18461,2019-03-06,2021-07-20,ANDA,ANDINA ACQUISITION CORP III,3,12
18461,2021-07-21,2023-07-13,SNAX,STRYVE FOODS INC,3,11
18461,2023-07-14,2024-12-31,SNAX,STRYVE FOODS INC,3,11
18464,2019-03-07,2020-05-10,HHHH,WEALTHBRIDGE ACQUISITION LTD,3,12
18464,2020-05-11,2021-11-11,SJ,SCIENJOY HOLDING CORP,3,12
18464,2021-11-12,2024-12-31,SJ,SCIENJOY HODLING CORP,3,12
18465,2019-03-29,2024-03-17,PUYI,PUYI INC,3,31
18465,2024-03-18,2024-12-31,HPH,HIGHEST PERFORMANCES HLDGS INC,3,31
18466,2019-03-08,2019-10-16,FHL,FUTU HOLDINGS LTD,3,31
18466,2019-10-17,2024-12-31,FUTU,FUTU HOLDINGS LTD,3,31
18467,2019-03-20,2024-12-31,TIGR,U P FINTECH HOLDING LTD,3,31
18468,2019-03-27,2024-12-31,GNFT,GENFIT S A,3,31
18469,2019-03-07,2022-08-22,EWJE,ISHARES TRUST,3,73
18472,2019-03-07,2024-12-31,EWJV,ISHARES TRUST,3,73
18480,2019-04-04,2024-12-31,TW,TRADEWEB MARKETS INC,3,11
18481,2019-04-09,2019-11-18,ALC,ALCON INC,1,12
18481,2019-11-19,2020-03-24,ALC,ALCON INC,1,12
18481,2020-03-25,2021-08-19,ALC,ALCON INC,1,12
18481,2021-08-20,2024-12-31,ALC,ALCON INC,1,12
18482,2019-04-11,2019-12-09,PD,PAGERDUTY INC,1,11
18482,2019-12-10,2024-12-31,PD,PAGERDUTY INC,1,11
18483,2019-04-24,2024-12-31,MREO,MEREO BIOPHARMA GROUP PLC,3,31
18484,2019-04-18,2024-11-26,ZM,ZOOM VIDEO COMMUNICATIONS INC,3,11
18484,2024-11-27,2024-12-31,ZM,ZOOM COMMUNICATIONS INC,3,11
18485,2019-04-18,2024-12-31,PINS,PINTEREST INC,1,11
18513,2019-04-18,2024-12-31,YOLO,ADVISORSHARES TRUST,4,73
18514,2019-04-25,2019-12-09,BRPM,B RILEY PRINCIPAL MERGER CORP,1,11
18514,2019-12-10,2020-02-17,BRPM,B RILEY PRINCIPAL MERGER CORP,1,11
18514,2020-02-18,2024-06-20,ALTG,ALTA EQUIPMENT GROUP INC,1,11
18514,2024-06-21,2024-12-31,ALTG,ALTA EQUIPMENT GROUP INC,1,11
18515,2019-04-18,2022-12-28,MNRL,BRIGHAM MINERALS INC,1,11
18516,2019-04-22,2022-06-30,RYLD,GLOBAL X FUNDS,5,73
18516,2022-07-01,2024-12-31,RYLD,GLOBAL X FUNDS,4,73
18517,2019-04-17,2024-12-31,GSST,GOLDMAN SACHS E T F TRUST,5,73
18520,2019-04-01,2024-12-31,UAPR,INNOVATOR E T F S TRUST,5,73
18521,2019-04-01,2024-12-31,PAPR,INNOVATOR E T F S TRUST,5,73
18522,2019-04-01,2024-12-31,BAPR,INNOVATOR E T F S TRUST,5,73
18523,2019-04-04,2024-12-31,IBMO,ISHARES TRUST,5,73
18524,2019-04-11,2024-12-31,IBMP,ISHARES TRUST,5,73
18525,2019-04-18,2024-12-31,IBMQ,ISHARES TRUST,5,73
18528,2019-04-18,2024-12-31,IDRV,ISHARES TRUST,4,73
18529,2019-04-12,2019-12-09,JMIA,JUMIA TECHNOLOGIES A G,1,31
18529,2019-12-10,2020-07-30,JMIA,JUMIA TECHNOLOGIES A G,1,31
18529,2020-07-31,2024-06-19,JMIA,JUMIA TECHNOLOGIES A G,1,31
18529,2024-06-20,2024-12-31,JMIA,JUMIA TECHNOLOGIES A G,1,31
18530,2019-04-12,2024-12-31,KEMX,KRANESHARES TRUST,4,73
18531,2019-04-25,2023-02-17,USI,PRINCIPAL EXCHANGE TRADED FUNDS,4,73
18532,2019-04-11,2019-12-08,UFO,PROCURE ETF TRUST II,4,73
18532,2019-12-09,2024-12-31,UFO,PROCURE ETF TRUST II,3,73
18533,2019-04-01,2020-12-29,RMG,R M G ACQUISITION CORP,1,11
18533,2020-12-30,2021-10-25,RMO,ROMEO POWER INC,1,11
18533,2021-10-26,2022-10-14,RMO,ROMEO POWER INC,1,11
18535,2019-04-03,2024-12-31,XLSR,SSGA ACTIVE TRUST,4,73
18536,2019-04-03,2024-12-31,FISR,SSGA ACTIVE TRUST,4,73
18537,2019-04-11,2024-10-01,SFY,TIDAL E T F TRUST,4,73
18537,2024-10-02,2024-12-31,SFY,TIDAL E T F TRUST,4,73
18538,2019-04-11,2024-12-31,SFYX,TIDAL E T F TRUST,4,73
18539,2019-04-22,2019-12-09,SHLL,TORTOISE ACQUISITION CORP,1,11
18539,2019-12-10,2020-07-30,SHLL,TORTOISE ACQUISITION CORP,1,11
18539,2020-07-31,2020-10-01,SHLL,TORTOISE ACQUISITION CORP,1,11
18539,2020-10-02,2024-11-10,HYLN,HYLIION HOLDINGS CORP,1,11
18539,2024-11-11,2024-12-31,HYLN,HYLIION HOLDINGS CORP,2,11
18540,2019-04-25,2024-12-31,SEIX,VIRTUS E T F TR II,4,73
18541,2019-04-04,2023-10-20,IXSE,WISDOMTREE TRUST,4,73
18542,2014-01-27,2016-12-07,CAT,CATERPILLAR INC,1,11
18542,2016-12-08,2024-12-31,CAT,CATERPILLAR INC,1,11
18544,2019-04-18,2019-12-12,RPLA,REPLAY ACQUISITION CORP,1,12
18544,2019-12-13,2020-02-26,RPLA,REPLAY ACQUISITION CORP,1,12
18544,2020-02-27,2021-04-01,RPLA,REPLAY ACQUISITION CORP,1,12
18545,2019-04-11,2019-12-09,TUFN,TUFIN SOFTWARE TECHNOLOGIES LTD,1,12
18545,2019-12-10,2022-08-24,TUFN,TUFIN SOFTWARE TECHNOLOGIES LTD,1,12
18546,2019-04-15,2021-01-21,ACAM,ACAMAR PARTNERS ACQUISITION CORP,3,11
18546,2021-01-22,2022-12-08,LOTZ,CARLOTZ INC,3,11
18547,2019-04-17,2024-12-31,BWAY,BRAINSWAY LTD,3,31
18548,2019-04-16,2024-12-31,CLOU,GLOBAL X FUNDS,3,73
18549,2019-04-16,2021-06-21,CRSA,CRESCENT ACQUISITION CORP,3,11
18549,2021-06-22,2023-12-22,LVOX,LIVEVOX HOLDING INC,3,11
18552,2019-04-15,2020-10-25,DPHC,DIAMONDPEAK HOLDINGS CORP,3,11
18552,2020-10-26,2023-05-23,RIDE,LORDSTOWN MOTORS CORP,3,11
18552,2023-05-24,2023-07-06,RIDE,LORDSTOWN MOTORS CORP,3,11
18553,2019-04-16,2020-09-14,EVSI,ENVISION SOLAR INTERNATIONAL INC,3,11
18553,2020-09-15,2024-12-31,BEEM,BEAM GLOBAL,3,11
18554,2019-04-18,2024-12-31,FXNC,FIRST NATIONAL CORP VA,3,11
18555,2019-04-05,2021-02-28,GHSI,GUARDION HEALTH SCIENCES INC,3,11
18555,2021-03-01,2023-01-08,GHSI,GUARDION HEALTH SCIENCES INC,3,11
18555,2023-01-09,2024-10-11,GHSI,GUARDION HEALTH SCIENCES INC,3,11
18556,2019-04-18,2022-08-09,GNLN,GREENLANE HOLDINGS INC,3,11
18556,2022-08-10,2023-06-06,GNLN,GREENLANE HOLDINGS INC,3,11
18556,2023-06-07,2024-08-04,GNLN,GREENLANE HOLDINGS INC,3,11
18556,2024-08-05,2024-12-31,GNLN,GREENLANE HOLDINGS INC,3,11
18557,2019-04-09,2024-12-31,GNOM,GLOBAL X FUNDS,3,73
18558,2019-04-16,2020-12-21,HCAC,HENNESSY CAPITAL ACQ CORP IV,3,11
18558,2020-12-22,2024-03-07,GOEV,CANOO INC,3,11
18558,2024-03-08,2024-12-23,GOEV,CANOO INC,3,11
18558,2024-12-24,2024-12-31,GOEV,CANOO INC,3,11
18559,2019-04-18,2024-07-09,HOOK,HOOKIPA PHARMA INC,3,11
18559,2024-07-10,2024-12-31,HOOK,HOOKIPA PHARMA INC,3,11
18560,2019-04-22,2024-12-31,MNSB,MAINSTREET BANCSHARES INC,3,11
18561,2019-04-04,2024-04-04,NGM,N G M BIOPHARMACEUTICALS INC,3,11
18562,2019-04-02,2023-06-08,PBTS,POWERBRIDGE TECHNOLOGIES CO LTD,3,12
18562,2023-06-09,2023-09-21,PBTS,POWERBRIDGE TECHNOLOGIES CO LTD,3,12
18562,2023-09-22,2024-01-29,PBTS,POWERBRIDGE TECHNOLOGIES CO LTD,3,12
18562,2024-01-30,2024-11-21,XTKG,X3 HOLDINGS CO LTD,3,12
18562,2024-11-22,2024-12-31,XTKG,X3 HOLDINGS CO LTD,3,12
18563,2019-04-17,2024-12-31,PLMR,PALOMAR HOLDINGS INC,3,11
18564,2019-04-01,2020-08-14,PPHI,POSITIVE PHYSICIANS HOLDINGS INC,3,11
18565,2019-04-03,2021-04-19,RUHN,RUHNN HOLDING LTD,3,31
18566,2019-04-04,2024-09-16,SILK,SILK ROAD MEDICAL INC,3,11
18567,2019-04-17,2022-08-16,TPTX,TURNING POINT THERAPEUTICS INC,3,11
18568,2019-04-05,2023-04-18,VERB,VERB TECHNOLOGY COMPANY INC,3,11
18568,2023-04-19,2024-10-08,VERB,VERB TECHNOLOGY COMPANY INC,3,11
18568,2024-10-09,2024-12-31,VERB,VERB TECHNOLOGY COMPANY INC,3,11
18570,1986-04-01,2018-01-11,BOBE,BOB EVANS FARMS INC,3,11
18571,2019-04-30,2024-12-31,WAFU,WAH FU EDUCATION GROUP LTD,3,12
18572,2019-05-02,2024-12-31,BYND,BEYOND MEAT INC,3,11
18573,2019-05-03,2023-10-20,SCPL,SCIPLAY CORP,3,11
18575,2019-05-08,2024-12-31,PSN,PARSONS CORP,1,11
18576,2019-05-10,2024-06-23,UBER,UBER TECHNOLOGIES INC,1,11
18576,2024-06-24,2024-12-31,UBER,UBER TECHNOLOGIES INC,1,11
18578,2019-05-23,2019-12-09,KTB,KONTOOR BRANDS INC,1,11
18578,2019-12-10,2020-03-31,KTB,KONTOOR BRANDS INC,1,11
18578,2020-04-01,2024-12-31,KTB,KONTOOR BRANDS INC,1,11
18579,2019-05-17,2019-10-28,AVTR,AVANTOR INC,1,11
18579,2019-10-29,2022-03-24,AVTR,AVANTOR INC,1,11
18579,2022-03-25,2024-12-31,AVTR,AVANTOR INC,1,11
18580,2019-05-17,2019-12-09,FSLY,FASTLY INC,1,11
18580,2019-12-10,2020-06-28,FSLY,FASTLY INC,1,11
18580,2020-06-29,2024-12-31,FSLY,FASTLY INC,1,11
18581,2019-05-28,2024-12-31,RDIV,INVESCO E T F TRUST II,4,73
18582,2019-05-28,2024-12-31,RWJ,INVESCO E T F TRUST II,4,73
18583,2019-05-28,2024-12-31,RWK,INVESCO E T F TRUST II,4,73
18584,2019-05-28,2020-02-14,RWW,INVESCO E T F TRUST II,4,73
18587,2019-05-28,2020-02-14,RIDV,INVESCO E T F TRUST II,4,73
18588,2019-05-28,2020-02-14,ESGF,INVESCO E T F TRUST II,4,73
18589,2019-05-28,2024-12-31,RWL,INVESCO E T F TRUST II,4,73
18590,2019-05-28,2020-02-14,REDV,INVESCO E T F TRUST II,4,73
18591,2019-05-28,2020-02-14,ESGL,INVESCO ET SELF INDEX FD TR,4,73
18592,2019-06-03,2024-12-31,CTVA,CORTEVA INC,1,11
18622,2001-08-24,2024-12-31,GAM,GENERAL AMERICAN INVESTORS INC,1,14
18642,2019-05-14,2020-06-24,ACTT,ACT II GLOBAL ACQUISITION CORP,3,12
18642,2020-06-25,2024-08-02,FREE,WHOLE EARTH BRANDS INC,3,11
18643,2019-05-07,2019-07-02,AITB,A I T THERAPEUTICS INC,3,11
18643,2019-07-03,2019-07-14,AITB,BEYOND AIR INC,3,11
18643,2019-07-15,2024-12-31,XAIR,BEYOND AIR INC,3,11
18644,2019-05-14,2024-12-31,APLT,APPLIED THERAPEUTICS INC,3,11
18645,2019-05-03,2021-08-29,ATIF,A T I F HOLDINGS LTD,3,12
18645,2021-08-30,2024-12-17,ATIF,A T I F HOLDINGS LTD,3,12
18645,2024-12-18,2024-12-31,ZBAI,A T I F HOLDINGS LTD,3,12
18646,2019-05-09,2023-09-18,AXLA,AXCELLA HEALTH INC,3,11
18646,2023-09-19,2023-11-22,AXLA,AXCELLA HEALTH INC,3,11
18647,2019-05-23,2024-12-31,BCYC,BICYCLE THERAPEUTICS PLC,3,31
18648,2019-05-09,2022-07-31,CRTX,CORTEXYME INC,3,11
18648,2022-08-01,2024-12-31,QNCX,QUINCE THERAPEUTICS INC,3,11
18649,2011-06-10,2017-10-09,BCO,BRINKS CO,1,11
18649,2017-10-10,2021-03-30,BCO,BRINKS CO,1,11
18649,2021-03-31,2024-12-31,BCO,BRINKS CO,1,11
18651,2019-05-03,2024-12-31,ECOW,PACER FUNDS TRUST,3,73
18652,2019-05-01,2024-12-31,FRAF,FRANKLIN FINANCIAL SERVICES CORP,3,11
18653,2019-05-08,2022-08-08,GIGE,TIDAL E T F TRUST,3,73
18653,2022-08-09,2024-02-20,BYOB,TIDAL E T F TRUST,3,73
18654,2019-05-06,2024-12-31,HERD,PACER FUNDS TRUST,3,73
18655,2019-05-09,2022-02-25,HHR,HEADHUNTER GROUP PLC,3,31
18656,2019-05-23,2024-12-31,IDYA,IDEAYA BIOSCIENCES INC,3,11
18659,2019-05-13,2020-10-14,INSU,INSURANCE ACQUISITION CORP,3,11
18659,2020-10-15,2023-03-07,SFT,SHIFT TECHNOLOGIES INC,3,11
18659,2023-03-08,2023-10-18,SFT,SHIFT TECHNOLOGIES INC,3,11
18660,2019-05-10,2024-12-31,JFIN,JIAYIN GROUP INC,3,31
18661,2019-05-16,2020-09-30,JFK,8I ENTERPRISES ACQUISITION CORP,3,12
18661,2020-10-01,2021-10-26,EQOS,DIGINEX LTD,3,12
18661,2021-10-27,2022-11-29,EQOS,EQONEX LTD,3,12
18662,2019-05-17,2020-04-06,LK,LUCKIN COFFEE INC,3,31
18662,2020-04-07,2020-05-19,LK,LUCKIN COFFEE INC,-1,31
18662,2020-05-20,2020-06-26,LK,LUCKIN COFFEE INC,3,31
18663,2019-05-09,2024-12-31,MIST,MILESTONE PHARMACEUTICALS INC,3,12
18664,2019-05-09,2024-12-31,NXTC,NEXTCURE INC,3,11
18667,2019-05-21,2023-07-06,OGI,ORGANIGRAM HOLDINGS INC,3,12
18667,2023-07-07,2024-12-31,OGI,ORGANIGRAM HOLDINGS INC,3,12
18668,2019-05-03,2024-12-31,RRBI,RED RIVER BANCSHARES INC,3,11
18669,2019-05-23,2022-08-23,RTLR,RATTLER MIDSTREAM LP,3,71
18670,2019-05-10,2021-09-15,SONM,SONIM TECHNOLOGIES INC,3,11
18670,2021-09-16,2024-07-17,SONM,SONIM TECHNOLOGIES INC,3,11
18670,2024-07-18,2024-12-31,SONM,SONIM TECHNOLOGIES INC,3,11
18671,2019-05-09,2024-12-31,SPFI,SOUTH PLAINS FINANCIAL INC,3,11
18672,2019-05-09,2024-12-31,SUSL,ISHARES TRUST,3,73
18675,2019-05-02,2024-12-31,SY,SO YOUNG INTERNATIONAL INC,3,31
18676,2019-05-02,2024-12-31,TMDX,TRANSMEDICS GROUP INC,3,11
18677,2019-05-07,2024-12-31,TRVI,TREVI THERAPEUTICS INC,3,11
18678,2019-05-03,2023-06-19,YJ,YUNJI INC,3,31
18678,2023-06-20,2024-09-12,YJ,YUNJI INC,3,31
18678,2024-09-13,2024-12-31,YJ,YUNJI INC,3,31
18679,2019-05-29,2022-10-07,WBIT,ABSOLUTE SHARES TRUST,4,73
18680,2019-05-23,2022-05-01,FRDM,ALPHA ARCHITECT ETF TRUST,5,73
18680,2022-05-02,2024-12-31,FRDM,E A SERIES TRUST,5,73
18683,2019-05-09,2021-06-25,LEND,AMPLIFY ETF TRUST,4,73
18684,2019-05-29,2024-12-31,FINS,ANGEL OAK FINL STRAT INC TM TR,1,44
18685,2019-05-15,2024-12-31,ZIG,E T F SERIES SOLUTIONS,4,73
18686,2019-05-21,2024-12-31,AMOM,EXCHANGE LISTED FUNDS TRUST,4,73
18687,2019-05-21,2024-12-31,QRFT,EXCHANGE LISTED FUNDS TRUST,4,73
18688,2019-05-23,2019-11-17,USHG,F Q F TRUST,4,73
18688,2019-11-18,2021-03-12,USHG,A G F INVESTMENTS TRUST,4,73
18689,2019-05-23,2019-11-17,GLIF,F Q F TRUST,4,73
18689,2019-11-18,2024-04-12,GLIF,A G F INVESTMENTS TRUST,4,73
18690,2019-05-28,2020-02-14,OYLD,INVESCO E T F TRUST II,5,73
18691,2019-05-28,2020-02-14,OVLU,INVESCO E T F TRUST II,5,73
18692,2019-05-28,2020-02-14,OSIZ,INVESCO E T F TRUST II,5,73
18693,2019-05-28,2020-02-14,OQAL,INVESCO E T F TRUST II,5,73
18694,2019-05-28,2020-02-14,OMOM,INVESCO E T F TRUST II,5,73
18695,2019-05-28,2020-02-14,OVOL,INVESCO E T F TRUST II,5,73
18696,2019-05-28,2020-02-14,REFA,INVESCO E T F TRUST II,5,73
18697,2019-05-28,2020-02-14,RGLB,INVESCO E T F TRUST II,5,73
18698,2019-05-28,2020-02-14,REEM,INVESCO E T F TRUST II,5,73
18699,2019-05-28,2024-12-31,OMFS,INVESCO ET SELF INDEX FD TR,5,73
18700,2019-05-28,2024-12-31,OMFL,INVESCO ET SELF INDEX FD TR,5,73
18701,2019-05-09,2023-12-15,IBHC,ISHARES TRUST,5,73
18703,2019-05-09,2024-12-31,IBHE,ISHARES TRUST,5,73
18704,2019-05-09,2022-12-15,IBHB,ISHARES TRUST,5,73
18705,2019-05-09,2024-12-16,IBHD,ISHARES TRUST,5,73
18706,2019-05-09,2021-12-15,IBHA,ISHARES TRUST,5,73
18707,2019-05-14,2024-12-31,IVOL,KRANESHARES TRUST,4,73
18708,2019-05-08,2021-09-17,DBMF,MANAGER DIRECTED PORTFOLIOS,4,73
18709,2019-05-09,2019-12-09,MEC,MAYVILLE ENGINEERING CO INC,1,11
18709,2019-12-10,2021-04-27,MEC,MAYVILLE ENGINEERING CO INC,1,11
18709,2021-04-28,2024-06-19,MEC,MAYVILLE ENGINEERING CO INC,1,11
18709,2024-06-20,2024-12-31,MEC,MAYVILLE ENGINEERING CO INC,1,11
18712,2019-05-03,2024-12-31,BUL,PACER FUNDS TRUST,4,73
18713,2019-05-06,2024-12-31,TRND,PACER FUNDS TRUST,4,73
18714,2019-05-03,2024-12-31,PTIN,PACER FUNDS TRUST,4,73
18715,2019-05-15,2019-12-09,PSTL,POSTAL REALTY TRUST INC,1,18
18715,2019-12-10,2024-12-31,PSTL,POSTAL REALTY TRUST INC,1,18
18716,2019-05-08,2024-12-31,SFYF,TIDAL E T F TRUST,4,73
18717,2019-05-01,2024-12-31,TPHD,TIMOTHY PLAN,4,73
18718,2019-05-01,2024-12-31,TPLC,TIMOTHY PLAN,4,73
18719,2019-05-03,2019-12-09,TRNE,TRINE ACQUISITION CORP,1,11
18719,2019-12-10,2020-07-30,TRNE,TRINE ACQUISITION CORP,1,11
18719,2020-07-31,2020-12-09,TRNE,TRINE ACQUISITION CORP,1,11
18719,2020-12-10,2024-06-10,DM,DESKTOP METAL INC,1,11
18719,2024-06-11,2024-12-31,DM,DESKTOP METAL INC,1,11
18720,2019-05-16,2021-08-31,MAAX,VANECK VECTORS E T F TRUST,5,73
18720,2021-09-01,2023-06-22,MAAX,VANECK E T F TRUST,5,73
18721,2019-05-29,2023-07-17,VCIF,VERTICAL CAPITAL INCOME FUND,1,44
18721,2023-07-18,2023-07-26,VCIF,CARLYLE CREDIT INCOME FUND,1,44
18721,2023-07-27,2024-06-19,CCIF,CARLYLE CREDIT INCOME FUND,1,44
18721,2024-06-20,2024-12-31,CCIF,CARLYLE CREDIT INCOME FUND,1,44
18722,2019-05-22,2023-10-20,PLAT,WISDOMTREE TRUST,4,73
18723,2019-05-14,2020-05-11,CCC,CLARIVATE ANALYTICS PLC,1,12
18723,2020-05-12,2021-01-31,CCC,CLARIVATE PLC,1,12
18723,2021-02-01,2023-07-18,CLVT,CLARIVATE PLC,1,12
18723,2023-07-19,2024-06-19,CLVT,CLARIVATE PLC,1,12
18723,2024-06-20,2024-12-31,CLVT,CLARIVATE PLC,1,12
18724,2019-06-11,2019-09-25,AMCR,AMCOR PLC,1,12
18724,2019-09-26,2020-02-18,AMCR,AMCOR PLC,1,12
18724,2020-02-19,2021-03-14,AMCR,AMCOR PLC,1,12
18724,2021-03-15,2022-03-27,AMCR,AMCOR PLC,1,12
18724,2022-03-28,2024-12-31,AMCR,AMCOR PLC,1,12
18725,2019-06-07,2024-12-31,RVLV,REVOLVE GROUP INC,1,11
18726,2019-06-12,2024-12-31,CRWD,CROWDSTRIKE HOLDINGS INC,3,11
18727,2019-06-14,2019-12-09,CHWY,CHEWY INC,1,11
18727,2019-12-10,2020-09-22,CHWY,CHEWY INC,1,11
18727,2020-09-23,2024-07-31,CHWY,CHEWY INC,1,11
18727,2024-08-01,2024-12-31,CHWY,CHEWY INC,1,11
18728,2019-06-12,2023-04-14,CIH,CHINA INDEX HOLDINGS LTD,3,31
18729,1998-09-01,2024-12-31,CL,COLGATE PALMOLIVE CO,1,11
18734,2019-06-20,2021-07-20,WORK,SLACK TECHNOLOGIES INC,1,11
18735,2019-06-20,2024-12-31,GO,GROCERY OUTLET HOLDING CORP,3,11
18736,2019-06-28,2023-03-20,IAA,I A A INC,1,11
18739,2019-06-26,2023-04-04,BSTZ,BLACKROCK SCIENCE & TECH TR II,1,44
18739,2023-04-05,2024-12-31,BSTZ,BLACKROCK SCIENCE & TECH TM TR,1,44
18740,2019-06-18,2020-11-12,TBND,COLLABORATIVE INV SERIES TRUST,4,73
18741,2019-06-26,2024-12-31,SNPE,D B X ETF TRUST,4,73
18742,2019-06-25,2024-12-31,HTEC,EXCHANGE TRADED CONCEPTS TR,4,73
18743,2019-06-06,2019-12-09,GSX,G S X TECHEDU INC,1,31
18743,2019-12-10,2020-10-12,GSX,G S X TECHEDU INC,1,31
18743,2020-10-13,2021-05-05,GSX,G S X TECHEDU INC,1,31
18743,2021-05-06,2021-06-06,GOTU,G S X TECHEDU INC,1,31
18743,2021-06-07,2024-06-19,GOTU,GAOTU TECHEDU INC,1,31
